Participant,Age,Sex,Handedness,Condition,Cue,SOA,Resp,RT,Control,Q1.YesNo.resp,Q2.LeftRight.resp,Q3.PAS.resp,MergedConds,MainConds,outlier
1,23,female,right,22,Right,17,2,914,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,2,1246,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,8,522,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,8,550,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,8,562,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,8,581,1,2,1,1,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,8,632,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,8,636,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,8,681,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,8,706,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,8,867,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,8,1355,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,22,Right,17,8,1395,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,23,Right,0,2,701,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,23,Right,0,2,724,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,23,Right,0,2,1452,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,23,Right,0,8,486,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,23,Right,0,8,529,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,23,Right,0,8,628,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,23,Right,0,8,666,1,2,1,1,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,24,Left,-217,2,1368,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,115,1,2,1,1,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,185,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,251,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,278,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,290,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,301,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,307,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,393,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,414,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,415,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,755,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,24,Left,-217,8,789,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,256,1,2,1,1,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,277,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,317,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,355,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,510,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,597,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,604,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,636,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,638,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,651,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,651,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,721,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,25,Left,-150,8,849,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,2,669,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,2,874,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,2,1001,1,2,2,1,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,8,425,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,8,533,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,8,568,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,8,622,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,8,630,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,8,654,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,8,730,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,8,731,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,8,734,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,26,Left,-83,8,858,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,2,538,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,2,647,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,2,670,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,2,673,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,2,691,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,2,768,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,2,823,1,2,1,1,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,2,1010,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,2,1039,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,2,1191,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,8,598,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,8,710,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,27,Left,-17,8,1092,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,28,Left,0,2,570,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,28,Left,0,2,590,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,28,Left,0,2,732,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,28,Left,0,2,1277,1,2,1,1,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,28,Left,0,2,1560,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,28,Left,0,8,809,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,28,Left,0,8,1602,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,29,Right,-217,2,903,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,2,907,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,2,1024,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,8,348,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,8,432,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,8,463,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,8,486,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,8,518,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,8,522,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,8,553,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,8,612,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,8,1064,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,29,Right,-217,8,1309,1,2,1,1,SOA217_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,2,537,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,2,788,1,2,2,1,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,2,883,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,8,410,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,8,621,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,8,662,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,8,761,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,8,837,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,8,945,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,8,1018,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,8,1130,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,8,1411,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,30,Right,-150,8,1567,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,2,541,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,2,562,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,2,661,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,2,675,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,2,726,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,2,873,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,2,1075,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,8,679,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,8,729,1,2,1,1,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,8,769,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,8,963,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,8,1042,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,31,Right,-83,8,1533,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,2,520,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,2,543,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,2,596,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,2,613,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,2,863,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,2,955,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,2,1124,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,2,1493,1,2,1,1,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,2,1606,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,8,892,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,8,1412,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,8,1637,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,32,Right,-17,8,1858,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
1,23,female,right,33,Right,0,2,523.6366022,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,33,Right,0,2,530.3162654,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,33,Right,0,2,568.476363,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,33,Right,0,2,697.7268322,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,33,Right,0,2,1017.290831,1,2,1,1,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,33,Right,0,8,921.2848205,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,33,Right,0,8,946.8828838,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
1,23,female,right,34,Left,217,2,181,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,251,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,256,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,304,1,2,2,1,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,324,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,327,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,333,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,337,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,360,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,361,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,369,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,390,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,34,Left,217,2,575,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,316,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,351,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,371,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,434,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,454,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,478,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,533,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,575,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,622,1,2,1,1,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,803,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,817,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,2,1283,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,35,Left,150,8,964,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,341,1,2,1,1,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,428,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,456,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,504,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,504,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,570,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,583,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,583,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,611,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,625,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,660,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,2,1112,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,36,Left,83,8,787,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,2,474,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,2,631,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,2,750,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,2,778,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,2,888,1,2,2,1,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,2,990,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,2,1059,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,2,1174,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,2,1347,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,8,645,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,8,738,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,8,975,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,37,Left,17,8,1508,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
1,23,female,right,38,Left,0,2,485.686271,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,38,Left,0,2,661.8222855,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,38,Left,0,8,347.4213347,1,2,2,1,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,38,Left,0,8,395.4391612,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,38,Left,0,8,418.3728302,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,38,Left,0,8,485.7821362,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
1,23,female,right,38,Left,0,8,1131.624899,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
2,26,female,right,1,No,217,2,163,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,2,197,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,2,204,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,2,307,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,2,309,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,2,319,1,2,2,1,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,2,336,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,2,369,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,2,408,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,2,822,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,8,218,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,8,233,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,1,No,217,8,405,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,2,256,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,2,284,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,2,307,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,2,366,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,2,417,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,2,498,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,2,501,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,2,505,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,2,663,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,2,791,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,8,244,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,2,No,150,8,258,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,2,278,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,2,334,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,2,373,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,2,381,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,2,468,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,2,508,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,2,626,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,8,350,1,2,1,1,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,8,362,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,8,419,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,8,453,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,8,521,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,3,No,83,8,627,0,0,0,0,SOA83_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,2,390,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,2,411,1,2,1,1,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,2,415,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,2,419,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,2,443,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,2,527,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,2,574,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,2,662,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,2,840,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,8,458,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,8,476,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,8,686,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,4,No,17,8,706,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
2,26,female,right,5,No,0,2,343,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,2,411,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,2,424,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,2,461,1,2,2,1,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,2,462,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,2,525,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,2,604,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,2,629,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,2,663,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,8,408,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,8,493,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,8,543,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,5,No,0,8,789,0,0,0,0,SOA0_NoCue_NoBias,NoCue,NO
2,26,female,right,6,No,-217,2,517,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
2,26,female,right,6,No,-217,8,202,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
2,26,female,right,6,No,-217,8,222,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
2,26,female,right,6,No,-217,8,252,1,2,2,1,SOA217_NoCue_1Vert,NoCue,NO
2,26,female,right,6,No,-217,8,284,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
2,26,female,right,6,No,-217,8,296,0,0,0,0,SOA217_NoCue_1Vert,NoCue,NO
